c1,c2,stim,nparses,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
coast,land,coastland,1,10.7,-0.116539239,-0.194382968,1
south,land,southland,1,9,-0.36699758,-0.389517795,1
border,land,borderland,1,10.8,-0.173428762,-0.141981303,1
north,land,northland,1,9,-0.36699758,-0.389517795,1
wood,lands,woodlands,1,9.76,-0.318197042,-0.33488751,1
border,lands,borderlands,1,10.8,-0.173428762,-0.141981303,1
low,lands,lowlands,1,8.85,-0.361912167,-0.374591008,1
bad,lands,badlands,1,9.76,-0.318197042,-0.33488751,1
timber,lands,timberlands,1,10.8,-0.173428762,-0.141981303,1
farm,lands,farmlands,1,7.21,-0.375404403,-0.399982188,1
grass,lands,grasslands,1,10.4,-0.265912642,-0.218625942,1
swamp,lands,swamplands,1,11.8,0.182345297,0.291971694,1
high,lands,highlands,1,9,-0.36699758,-0.389517795,1
mid,lands,midlands,1,9.76,-0.318197042,-0.33488751,1
marsh,lands,marshlands,1,9,-0.36699758,-0.389517795,1
fairy,lands,fairylands,1,9.07,-0.363695593,-0.391973263,1
mother,lands,motherlands,1,10.8,-0.173428762,-0.141981303,1
father,lands,fatherlands,1,10.8,-0.173428762,-0.141981303,1
wet,lands,wetlands,1,10.7,-0.116539239,-0.194382968,1
wonder,lands,wonderlands,1,10.8,-0.173428762,-0.141981303,1
home,lands,homelands,1,12.4,1.121993596,0.816758549,1
main,lands,mainlands,1,10.1,-0.240944679,-0.258844284,1
meadow,lark,meadowlark,1,8.85,-0.361912167,-0.374591008,1
meadow,larks,meadowlarks,1,8.85,-0.361912167,-0.374591008,1
back,lash,backlash,1,9.22,-0.35420812,-0.385010055,1
eye,lash,eyelash,1,12.4,1.121993596,0.816758549,1
whip,lashes,whiplashes,1,11.8,0.182345297,0.291971694,1
back,lashes,backlashes,1,9.22,-0.35420812,-0.385010055,1
eye,lashes,eyelashes,1,12.4,1.121993596,0.816758549,1
ever,lasting,everlasting,1,10.8,-0.173428762,-0.141981303,1
brick,layer,bricklayer,1,9.22,-0.35420812,-0.385010055,1
plate,layer,platelayer,1,12.4,1.121993596,0.816758549,1
track,layer,tracklayer,1,9.22,-0.35420812,-0.385010055,1
brick,layers,bricklayers,1,9.22,-0.35420812,-0.385010055,1
brick,laying,bricklaying,1,9.22,-0.35420812,-0.385010055,1
fair,lead,fairlead,1,10.8,-0.173428762,-0.141981303,1
ring,leader,ringleader,1,9.99,-0.290908858,-0.285388135,1
band,leader,bandleader,1,9.76,-0.318197042,-0.33488751,1
cheer,leader,cheerleader,1,10.8,-0.173428762,-0.141981303,1
cheer,leaders,cheerleaders,1,10.8,-0.173428762,-0.141981303,1
ring,leaders,ringleaders,1,9.99,-0.290908858,-0.285388135,1
band,leaders,bandleaders,1,9.76,-0.318197042,-0.33488751,1
clover,leaf,cloverleaf,1,10.8,-0.173428762,-0.141981303,1
water,leaf,waterleaf,1,10.8,-0.173428762,-0.141981303,1
blood,leaf,bloodleaf,1,9.76,-0.318197042,-0.33488751,1
sweet,leaf,sweetleaf,1,10.7,-0.116539239,-0.194382968,1
clover,leafs,cloverleafs,1,10.8,-0.173428762,-0.141981303,1
black,leg,blackleg,1,9.22,-0.35420812,-0.385010055,1
peg,leg,pegleg,1,9.99,-0.290908858,-0.285388135,1
bow,leg,bowleg,1,8.85,-0.361912167,-0.374591008,1
long,legs,longlegs,1,9.99,-0.290908858,-0.285388135,1
dog,legs,doglegs,1,9.99,-0.290908858,-0.285388135,1
bow,legs,bowlegs,1,8.85,-0.361912167,-0.374591008,1
boot,legs,bootlegs,1,10.7,-0.116539239,-0.194382968,1
yellow,legs,yellowlegs,1,8.85,-0.361912167,-0.374591008,1
black,legs,blacklegs,1,9.22,-0.35420812,-0.385010055,1
money,lender,moneylender,1,9.07,-0.363695593,-0.391973263,1
money,lenders,moneylenders,1,9.07,-0.363695593,-0.391973263,1
wave,length,wavelength,1,12.4,1.121993596,0.816758549,1
wave,lengths,wavelengths,1,12.4,1.121993596,0.816758549,1
news,letter,newsletter,1,10.4,-0.265912642,-0.218625942,1
news,letters,newsletters,1,10.4,-0.265912642,-0.218625942,1
blood,letting,bloodletting,1,9.76,-0.318197042,-0.33488751,1
eye,lid,eyelid,1,12.4,1.121993596,0.816758549,1
eye,lids,eyelids,1,12.4,1.121993596,0.816758549,1
high,life,highlife,1,9,-0.36699758,-0.389517795,1
night,life,nightlife,1,10.7,-0.116539239,-0.194382968,1
wild,life,wildlife,1,9.76,-0.318197042,-0.33488751,1
after,life,afterlife,1,10.8,-0.173428762,-0.141981303,1
low,life,lowlife,1,8.85,-0.361912167,-0.374591008,1
chair,lift,chairlift,1,10.8,-0.173428762,-0.141981303,1
face,lift,facelift,1,12.4,1.121993596,0.816758549,1
fork,lift,forklift,1,9.22,-0.35420812,-0.385010055,1
air,lift,airlift,1,10.8,-0.173428762,-0.141981303,1
weight,lift,weightlift,1,10.7,-0.116539239,-0.194382968,1
shirt,lifter,shirtlifter,1,10.7,-0.116539239,-0.194382968,1
shop,lifter,shoplifter,1,11.8,0.182345297,0.291971694,1
weight,lifter,weightlifter,1,10.7,-0.116539239,-0.194382968,1
shop,lifters,shoplifters,1,11.8,0.182345297,0.291971694,1
weight,lifters,weightlifters,1,10.7,-0.116539239,-0.194382968,1
shop,lifting,shoplifting,1,11.8,0.182345297,0.291971694,1
weight,lifting,weightlifting,1,10.7,-0.116539239,-0.194382968,1
air,lifts,airlifts,1,10.8,-0.173428762,-0.141981303,1
chair,lifts,chairlifts,1,10.8,-0.173428762,-0.141981303,1
fork,lifts,forklifts,1,9.22,-0.35420812,-0.385010055,1
torch,light,torchlight,1,9,-0.36699758,-0.389517795,1
dead,light,deadlight,1,9.76,-0.318197042,-0.33488751,1
candle,light,candlelight,1,12.4,1.121993596,0.816758549,1
star,light,starlight,1,10.8,-0.173428762,-0.141981303,1
gas,light,gaslight,1,10.4,-0.265912642,-0.218625942,1
flash,light,flashlight,1,9,-0.36699758,-0.389517795,1
stop,light,stoplight,1,11.8,0.182345297,0.291971694,1
head,light,headlight,1,9.76,-0.318197042,-0.33488751,1
day,light,daylight,1,9.07,-0.363695593,-0.391973263,1
sky,light,skylight,1,9.07,-0.363695593,-0.391973263,1
sun,light,sunlight,1,10.1,-0.240944679,-0.258844284,1
lamp,light,lamplight,2,11.8,0.182345297,0.291971694,1
fan,light,fanlight,1,10.1,-0.240944679,-0.258844284,1
fire,light,firelight,1,12.4,1.121993596,0.816758549,1
street,light,streetlight,1,10.7,-0.116539239,-0.194382968,1
tail,light,taillight,1,12.7,2.293211813,1.967334042,1
moon,light,moonlight,1,10.1,-0.240944679,-0.258844284,1
search,light,searchlight,1,9,-0.36699758,-0.389517795,1
spot,light,spotlight,1,10.7,-0.116539239,-0.194382968,1
side,light,sidelight,1,12.4,1.121993596,0.816758549,1
quarter,light,quarterlight,1,10.8,-0.173428762,-0.141981303,1
pen,light,penlight,1,10.1,-0.240944679,-0.258844284,1
lamp,lighter,lamplighter,1,11.8,0.182345297,0.291971694,1
fire,lighter,firelighter,1,12.4,1.121993596,0.816758549,1
lamp,lighters,lamplighters,1,11.8,0.182345297,0.291971694,1
fire,lighters,firelighters,1,12.4,1.121993596,0.816758549,1
back,lighting,backlighting,1,9.22,-0.35420812,-0.385010055,1
high,lighting,highlighting,1,9,-0.36699758,-0.389517795,1
stop,lights,stoplights,1,11.8,0.182345297,0.291971694,1
day,lights,daylights,1,9.07,-0.363695593,-0.391973263,1
high,lights,highlights,1,9,-0.36699758,-0.389517795,1
gas,lights,gaslights,1,10.4,-0.265912642,-0.218625942,1
fan,lights,fanlights,1,10.1,-0.240944679,-0.258844284,1
flash,lights,flashlights,1,9,-0.36699758,-0.389517795,1
foot,lights,footlights,1,10.7,-0.116539239,-0.194382968,1
pen,lights,penlights,1,10.1,-0.240944679,-0.258844284,1
spot,lights,spotlights,1,10.7,-0.116539239,-0.194382968,1
side,lights,sidelights,1,12.4,1.121993596,0.816758549,1
flood,lights,floodlights,1,9.76,-0.318197042,-0.33488751,1
street,lights,streetlights,1,10.7,-0.116539239,-0.194382968,1
tail,lights,taillights,1,12.7,2.293211813,1.967334042,1
search,lights,searchlights,1,9,-0.36699758,-0.389517795,1
moon,lights,moonlights,1,10.1,-0.240944679,-0.258844284,1
house,lights,houselights,1,12.4,1.121993596,0.816758549,1
head,lights,headlights,1,9.76,-0.318197042,-0.33488751,1
lime,lights,limelights,1,12.4,1.121993596,0.816758549,1
sky,lights,skylights,1,9.07,-0.363695593,-0.391973263,1
day,lily,daylily,1,9.07,-0.363695593,-0.391973263,1
hind,limb,hindlimb,1,9.76,-0.318197042,-0.33488751,1
hem,line,hemline,1,7.21,-0.375404403,-0.399982188,1
land,line,landline,1,9.76,-0.318197042,-0.33488751,1
clothes,line,clothesline,1,10.4,-0.265912642,-0.218625942,1
side,line,sideline,1,12.4,1.121993596,0.816758549,1
shore,line,shoreline,1,12.4,1.121993596,0.816758549,1
center,line,centerline,1,10.8,-0.173428762,-0.141981303,1
base,line,baseline,1,12.4,1.121993596,0.816758549,1
guide,line,guideline,1,12.4,1.121993596,0.816758549,1
pipe,line,pipeline,1,12.4,1.121993596,0.816758549,1
neck,line,neckline,1,9.22,-0.35420812,-0.385010055,1
hand,line,handline,1,9.76,-0.318197042,-0.33488751,1
mid,line,midline,1,9.76,-0.318197042,-0.33488751,1
border,line,borderline,1,10.8,-0.173428762,-0.141981303,1
hip,line,hipline,1,11.8,0.182345297,0.291971694,1
waist,line,waistline,1,10.7,-0.116539239,-0.194382968,1
tape,line,tapeline,1,12.4,1.121993596,0.816758549,1
set,line,setline,1,10.7,-0.116539239,-0.194382968,1
coast,line,coastline,1,10.7,-0.116539239,-0.194382968,1
ridge,line,ridgeline,1,12.4,1.121993596,0.816758549,1
drop,line,dropline,1,11.8,0.182345297,0.291971694,1
timber,line,timberline,1,10.8,-0.173428762,-0.141981303,1
trot,line,trotline,1,10.7,-0.116539239,-0.194382968,1
time,line,timeline,1,12.4,1.121993596,0.816758549,1
story,line,storyline,1,9.07,-0.363695593,-0.391973263,1
sky,line,skyline,1,9.07,-0.363695593,-0.391973263,1
water,line,waterline,1,10.8,-0.173428762,-0.141981303,1
blood,line,bloodline,1,9.76,-0.318197042,-0.33488751,1
tow,line,towline,1,8.85,-0.361912167,-0.374591008,1
hair,line,hairline,1,10.8,-0.173428762,-0.141981303,1
tram,line,tramline,1,7.21,-0.375404403,-0.399982188,1
head,liner,headliner,1,9.76,-0.318197042,-0.33488751,1
air,liner,airliner,1,10.8,-0.173428762,-0.141981303,1
eye,liner,eyeliner,1,12.4,1.121993596,0.816758549,1
stream,liner,streamliner,1,7.21,-0.375404403,-0.399982188,1
jet,liners,jetliners,1,10.7,-0.116539239,-0.194382968,1
eye,liners,eyeliners,1,12.4,1.121993596,0.816758549,1
head,liners,headliners,1,9.76,-0.318197042,-0.33488751,1
tram,lines,tramlines,1,7.21,-0.375404403,-0.399982188,1
date,lines,datelines,1,12.4,1.121993596,0.816758549,1
touch,lines,touchlines,1,9,-0.36699758,-0.389517795,1
blood,lines,bloodlines,1,9.76,-0.318197042,-0.33488751,1
border,lines,borderlines,1,10.8,-0.173428762,-0.141981303,1
guide,lines,guidelines,1,12.4,1.121993596,0.816758549,1
tow,lines,towlines,1,8.85,-0.361912167,-0.374591008,1
shore,lines,shorelines,1,12.4,1.121993596,0.816758549,1
waist,lines,waistlines,1,10.7,-0.116539239,-0.194382968,1
pipe,lines,pipelines,1,12.4,1.121993596,0.816758549,1
coast,lines,coastlines,1,10.7,-0.116539239,-0.194382968,1
hair,lines,hairlines,1,10.8,-0.173428762,-0.141981303,1
head,lines,headlines,1,9.76,-0.318197042,-0.33488751,1
hem,lines,hemlines,1,7.21,-0.375404403,-0.399982188,1
life,lines,lifelines,1,12.4,1.121993596,0.816758549,1
tape,lines,tapelines,1,12.4,1.121993596,0.816758549,1
water,lines,waterlines,1,10.8,-0.173428762,-0.141981303,1
clothes,lines,clotheslines,1,10.4,-0.265912642,-0.218625942,1
sky,lines,skylines,1,9.07,-0.363695593,-0.391973263,1
side,lines,sidelines,1,12.4,1.121993596,0.816758549,1
base,lines,baselines,1,12.4,1.121993596,0.816758549,1
air,lines,airlines,1,10.8,-0.173428762,-0.141981303,1
neck,lines,necklines,1,9.22,-0.35420812,-0.385010055,1
cuff,link,cufflink,1,10.1,-0.279671509,-0.296796904,1
cuff,links,cufflinks,1,10.1,-0.279671509,-0.296796904,1
check,list,checklist,1,9.22,-0.35420812,-0.385010055,1
short,list,shortlist,1,10.7,-0.116539239,-0.194382968,1
play,list,playlist,1,9.07,-0.363695593,-0.391973263,1
check,lists,checklists,1,9.22,-0.35420812,-0.385010055,1
black,lists,blacklists,1,9.22,-0.35420812,-0.385010055,1
after,lives,afterlives,1,10.8,-0.173428762,-0.141981303,1
car,load,carload,1,10.8,-0.173428762,-0.141981303,1
boat,load,boatload,1,10.7,-0.116539239,-0.194382968,1
pay,load,payload,1,9.07,-0.363695593,-0.391973263,1
bus,load,busload,1,10.4,-0.265912642,-0.218625942,1
work,load,workload,1,9.22,-0.35420812,-0.385010055,1
over,load,overload,1,10.8,-0.173428762,-0.141981303,1
train,load,trainload,1,10.1,-0.240944679,-0.258844284,1
cart,load,cartload,1,10.7,-0.116539239,-0.194382968,1
ship,load,shipload,1,11.8,0.182345297,0.291971694,1
free,loader,freeloader,1,12.4,1.121993596,0.816758549,1
free,loaders,freeloaders,1,12.4,1.121993596,0.816758549,1
cart,loads,cartloads,1,10.7,-0.116539239,-0.194382968,1
ship,loads,shiploads,1,11.8,0.182345297,0.291971694,1
boat,loads,boatloads,1,10.7,-0.116539239,-0.194382968,1
car,loads,carloads,1,10.8,-0.173428762,-0.141981303,1
pay,loads,payloads,1,9.07,-0.363695593,-0.391973263,1
train,loads,trainloads,1,10.1,-0.240944679,-0.258844284,1
work,loads,workloads,1,9.22,-0.35420812,-0.385010055,1
sugar,loaf,sugarloaf,1,10.8,-0.173428762,-0.141981303,1
meat,loaf,meatloaf,1,10.7,-0.116539239,-0.194382968,1
meat,loaves,meatloaves,1,10.7,-0.116539239,-0.194382968,1
ear,lobe,earlobe,1,10.8,-0.173428762,-0.141981303,1
ear,lobes,earlobes,1,10.8,-0.173428762,-0.141981303,1
echo,location,echolocation,1,12.1,0.271617244,0.24764457,1
hand,lock,handlock,1,9.76,-0.318197042,-0.33488751,1
door,lock,doorlock,1,10.8,-0.173428762,-0.141981303,1
pad,lock,padlock,1,9.76,-0.318197042,-0.33488751,1
air,lock,airlock,1,10.8,-0.173428762,-0.141981303,1
hammer,lock,hammerlock,1,10.8,-0.173428762,-0.141981303,1
gun,lock,gunlock,1,10.1,-0.240944679,-0.258844284,1
head,lock,headlock,1,9.76,-0.318197042,-0.33488751,1
foot,locker,footlocker,1,10.7,-0.116539239,-0.194382968,1
foot,lockers,footlockers,1,10.7,-0.116539239,-0.194382968,1
head,locks,headlocks,1,9.76,-0.318197042,-0.33488751,1
pad,locks,padlocks,1,9.76,-0.318197042,-0.33488751,1
grid,locks,gridlocks,1,9.76,-0.318197042,-0.33488751,1
air,locks,airlocks,1,10.8,-0.173428762,-0.141981303,1
hay,loft,hayloft,1,9.07,-0.363695593,-0.391973263,1
hay,lofts,haylofts,1,9.07,-0.363695593,-0.391973263,1
back,logs,backlogs,1,9.22,-0.35420812,-0.385010055,1
tender,loin,tenderloin,1,10.8,-0.173428762,-0.141981303,1
tender,loins,tenderloins,1,10.8,-0.173428762,-0.141981303,1
live,long,livelong,1,12.4,1.121993596,0.816758549,1
live,longs,livelongs,1,12.4,1.121993596,0.816758549,1
hand,loom,handloom,1,9.76,-0.318197042,-0.33488751,1
land,lord,landlord,1,9.76,-0.318197042,-0.33488751,1
war,lord,warlord,1,10.8,-0.173428762,-0.141981303,1
war,lords,warlords,1,10.8,-0.173428762,-0.141981303,1
land,lords,landlords,1,9.76,-0.318197042,-0.33488751,1
folk,lore,folklore,1,9.22,-0.35420812,-0.385010055,1
feed,lot,feedlot,1,9.76,-0.318197042,-0.33488751,1
sand,lot,sandlot,1,9.76,-0.318197042,-0.33488751,1
feed,lots,feedlots,1,9.76,-0.318197042,-0.33488751,1
sand,lots,sandlots,1,9.76,-0.318197042,-0.33488751,1
book,louse,booklouse,1,9.22,-0.35420812,-0.385010055,1
lady,love,ladylove,1,9.07,-0.363695593,-0.391973263,1
TRUE,love,truelove,1,12.4,1.121993596,0.816758549,1
book,lover,booklover,1,9.22,-0.35420812,-0.385010055,1
lady,loves,ladyloves,1,9.07,-0.363695593,-0.391973263,1
TRUE,loves,trueloves,1,12.4,1.121993596,0.816758549,1
blood,lust,bloodlust,1,9.76,-0.318197042,-0.33488751,1
wander,lust,wanderlust,1,10.8,-0.173428762,-0.141981303,1
wander,lusts,wanderlusts,1,10.8,-0.173428762,-0.141981303,1
brides,maid,bridesmaid,1,10.1,-0.290146046,-0.293393397,1
milk,maid,milkmaid,1,6.53,-0.376285521,-0.401094781,1
chamber,maid,chambermaid,1,11.3,-0.228153453,-0.23773812,1
bar,maid,barmaid,2,11.3,-0.228153453,-0.23773812,1
parlour,maid,parlourmaid,1,11.3,-0.228153453,-0.23773812,1
nurse,maid,nursemaid,1,12,0.203478011,0.191027626,1
dairy,maid,dairymaid,1,9.49,-0.345177981,-0.359830492,1
parlor,maid,parlormaid,1,11.3,-0.228153453,-0.23773812,1
house,maid,housemaid,1,12,0.203478011,0.191027626,1
bar,maids,barmaids,2,11.3,-0.228153453,-0.23773812,1
hand,maids,handmaids,1,9.44,-0.354737851,-0.37907264,1
dairy,maids,dairymaids,1,9.49,-0.345177981,-0.359830492,1
chamber,maids,chambermaids,1,11.3,-0.228153453,-0.23773812,1
brides,maids,bridesmaids,1,10.1,-0.290146046,-0.293393397,1
nurse,maids,nursemaids,1,12,0.203478011,0.191027626,1
milk,maids,milkmaids,1,6.53,-0.376285521,-0.401094781,1
house,maids,housemaids,1,12,0.203478011,0.191027626,1
air,mail,airmail,1,11.3,-0.228153453,-0.23773812,1
free,mail,freemail,1,12,0.203478011,0.191027626,1
voice,mail,voicemail,1,12,0.203478011,0.191027626,1
air,mailer,airmailer,1,11.3,-0.228153453,-0.23773812,1
air,mails,airmails,1,11.3,-0.228153453,-0.23773812,1
hat,maker,hatmaker,1,9.83,-0.337224961,-0.362105604,1
cabinet,maker,cabinetmaker,1,9.83,-0.337224961,-0.362105604,1
wine,maker,winemaker,1,12,0.203478011,0.191027626,1
book,maker,bookmaker,1,6.53,-0.376285521,-0.401094781,1
law,maker,lawmaker,1,7.31,-0.377385595,-0.400055247,1
steel,maker,steelmaker,1,9.68,-0.329768121,-0.358335775,1
garment,maker,garmentmaker,1,9.83,-0.337224961,-0.362105604,1
boot,maker,bootmaker,1,9.83,-0.337224961,-0.362105604,1
shirt,maker,shirtmaker,1,9.83,-0.337224961,-0.362105604,1
rope,maker,ropemaker,1,12,0.203478011,0.191027626,1
car,maker,carmaker,1,11.3,-0.228153453,-0.23773812,1
speech,maker,speechmaker,1,8.58,-0.35864373,-0.395229165,1
pattern,maker,patternmaker,1,9.81,-0.364361288,-0.38849601,1
candy,maker,candymaker,1,9.49,-0.345177981,-0.359830492,1
dress,maker,dressmaker,1,10.1,-0.290146046,-0.293393397,1
tent,maker,tentmaker,1,9.83,-0.337224961,-0.362105604,1
holiday,maker,holidaymaker,1,9.49,-0.345177981,-0.359830492,1
match,maker,matchmaker,1,8.58,-0.35864373,-0.395229165,1
glass,maker,glassmaker,1,10.1,-0.290146046,-0.293393397,1
merry,maker,merrymaker,1,9.49,-0.345177981,-0.359830492,1
cloak,maker,cloakmaker,1,6.53,-0.376285521,-0.401094781,1
peace,maker,peacemaker,1,12,0.203478011,0.191027626,1
print,maker,printmaker,1,9.83,-0.337224961,-0.362105604,1
noise,maker,noisemaker,1,12,0.203478011,0.191027626,1
pace,maker,pacemaker,1,12,0.203478011,0.191027626,1
home,maker,homemaker,1,12,0.203478011,0.191027626,1
watch,maker,watchmaker,1,8.58,-0.35864373,-0.395229165,1
candle,maker,candlemaker,1,12,0.203478011,0.191027626,1
rain,maker,rainmaker,1,9.81,-0.364361288,-0.38849601,1
hay,maker,haymaker,1,9.49,-0.345177981,-0.359830492,1
clock,maker,clockmaker,1,6.53,-0.376285521,-0.401094781,1
basket,maker,basketmaker,1,9.83,-0.337224961,-0.362105604,1
sail,maker,sailmaker,1,9.68,-0.329768121,-0.358335775,1
wig,maker,wigmaker,1,7.66,-0.373889374,-0.39879482,1
money,maker,moneymaker,1,9.49,-0.345177981,-0.359830492,1
film,maker,filmmaker,1,10.8,-0.25672535,-0.281901035,1
auto,maker,automaker,1,12.6,1.155262437,1.295719555,1
play,maker,playmaker,1,9.49,-0.345177981,-0.359830492,1
trouble,maker,troublemaker,1,12,0.203478011,0.191027626,1
die,maker,diemaker,1,12,0.203478011,0.191027626,1
tool,maker,toolmaker,1,9.68,-0.329768121,-0.358335775,1
shoe,maker,shoemaker,1,12,0.203478011,0.191027626,1
money,makers,moneymakers,1,9.49,-0.345177981,-0.359830492,1
rain,makers,rainmakers,1,9.81,-0.364361288,-0.38849601,1
book,makers,bookmakers,1,6.53,-0.376285521,-0.401094781,1
watch,makers,watchmakers,1,8.58,-0.35864373,-0.395229165,1
cabinet,makers,cabinetmakers,1,9.83,-0.337224961,-0.362105604,1
dress,makers,dressmakers,1,10.1,-0.290146046,-0.293393397,1
holiday,makers,holidaymakers,1,9.49,-0.345177981,-0.359830492,1
trouble,makers,troublemakers,1,12,0.203478011,0.191027626,1
match,makers,matchmakers,1,8.58,-0.35864373,-0.395229165,1
tool,makers,toolmakers,1,9.68,-0.329768121,-0.358335775,1
merry,makers,merrymakers,1,9.49,-0.345177981,-0.359830492,1
steel,makers,steelmakers,1,9.68,-0.329768121,-0.358335775,1
film,makers,filmmakers,1,10.8,-0.25672535,-0.281901035,1
shoe,makers,shoemakers,1,12,0.203478011,0.191027626,1
law,makers,lawmakers,1,7.31,-0.377385595,-0.400055247,1
pace,makers,pacemakers,1,12,0.203478011,0.191027626,1
home,makers,homemakers,1,12,0.203478011,0.191027626,1
peace,makers,peacemakers,1,12,0.203478011,0.191027626,1
noise,makers,noisemakers,1,12,0.203478011,0.191027626,1
wine,makers,winemakers,1,12,0.203478011,0.191027626,1
auto,makers,automakers,1,12.6,1.155262437,1.295719555,1
cabinet,making,cabinetmaking,1,9.83,-0.337224961,-0.362105604,1
love,making,lovemaking,1,12,0.203478011,0.191027626,1
rain,making,rainmaking,1,9.81,-0.364361288,-0.38849601,1
movie,making,moviemaking,1,12,0.203478011,0.191027626,1
law,making,lawmaking,1,7.31,-0.377385595,-0.400055247,1
hay,making,haymaking,1,9.49,-0.345177981,-0.359830492,1
map,making,mapmaking,1,8.67,-0.372729264,-0.398715922,1
dress,making,dressmaking,1,10.1,-0.290146046,-0.293393397,1
merry,making,merrymaking,1,9.49,-0.345177981,-0.359830492,1
wine,making,winemaking,1,12,0.203478011,0.191027626,1
shoe,making,shoemaking,1,12,0.203478011,0.191027626,1
home,making,homemaking,1,12,0.203478011,0.191027626,1
money,making,moneymaking,1,9.49,-0.345177981,-0.359830492,1
print,making,printmaking,1,9.83,-0.337224961,-0.362105604,1
paper,making,papermaking,1,11.3,-0.228153453,-0.23773812,1
speech,making,speechmaking,1,8.58,-0.35864373,-0.395229165,1
match,making,matchmaking,1,8.58,-0.35864373,-0.395229165,1
tally,man,tallyman,1,9.49,-0.345177981,-0.359830492,1
wood,man,woodman,1,9.44,-0.354737851,-0.37907264,1
horse,man,horseman,1,12,0.203478011,0.191027626,1
towns,man,townsman,1,10.1,-0.290146046,-0.293393397,1
plough,man,ploughman,1,8.58,-0.35864373,-0.395229165,1
grounds,man,groundsman,1,10.1,-0.290146046,-0.293393397,1
aircraft,man,aircraftman,1,9.83,-0.337224961,-0.362105604,1
sides,man,sidesman,1,10.1,-0.290146046,-0.293393397,1
bag,man,bagman,1,7.66,-0.373889374,-0.39879482,1
bats,man,batsman,1,10.1,-0.290146046,-0.293393397,1
grooms,man,groomsman,1,10.1,-0.290146046,-0.293393397,1
sales,man,salesman,1,10.1,-0.290146046,-0.293393397,1
jazz,man,jazzman,1,6,-0.378185488,-0.401474157,1
cow,man,cowman,1,7.31,-0.377385595,-0.400055247,1
brake,man,brakeman,1,12,0.203478011,0.191027626,1
muscle,man,muscleman,1,12,0.203478011,0.191027626,1
hardware,man,hardwareman,1,12,0.203478011,0.191027626,1
seed,man,seedman,1,9.44,-0.354737851,-0.37907264,1
coal,man,coalman,1,9.68,-0.329768121,-0.358335775,1
poultry,man,poultryman,1,9.49,-0.345177981,-0.359830492,1
cattle,man,cattleman,1,12,0.203478011,0.191027626,1
news,man,newsman,1,10.1,-0.290146046,-0.293393397,1
toll,man,tollman,1,9.68,-0.329768121,-0.358335775,1
crafts,man,craftsman,1,10.1,-0.290146046,-0.293393397,1
gag,man,gagman,1,7.66,-0.373889374,-0.39879482,1
police,man,policeman,2,12,0.203478011,0.191027626,1
law,man,lawman,1,7.31,-0.377385595,-0.400055247,1
guards,man,guardsman,1,10.1,-0.290146046,-0.293393397,1
bands,man,bandsman,1,10.1,-0.290146046,-0.293393397,1
strong,man,strongman,1,7.66,-0.373889374,-0.39879482,1
coach,man,coachman,1,8.58,-0.35864373,-0.395229165,1
signal,man,signalman,1,9.68,-0.329768121,-0.358335775,1
country,man,countryman,1,9.49,-0.345177981,-0.359830492,1
lines,man,linesman,1,10.1,-0.290146046,-0.293393397,1
road,man,roadman,1,9.44,-0.354737851,-0.37907264,1
house,man,houseman,1,12,0.203478011,0.191027626,1
backwoods,man,backwoodsman,2,10.1,-0.290146046,-0.293393397,1
militia,man,militiaman,1,11.9,0.288181916,0.549563431,1
ice,man,iceman,1,12,0.203478011,0.191027626,1
church,man,churchman,1,8.58,-0.35864373,-0.395229165,1
service,man,serviceman,1,12,0.203478011,0.191027626,1
bush,man,bushman,1,8.58,-0.35864373,-0.395229165,1
cavalry,man,cavalryman,1,9.49,-0.345177981,-0.359830492,1
snow,man,snowman,1,7.31,-0.377385595,-0.400055247,1
milk,man,milkman,1,6.53,-0.376285521,-0.401094781,1
handy,man,handyman,1,9.49,-0.345177981,-0.359830492,1
midship,man,midshipman,2,8.67,-0.372729264,-0.398715922,1
points,man,pointsman,1,10.1,-0.290146046,-0.293393397,1
washer,man,washerman,1,11.3,-0.228153453,-0.23773812,1
clans,man,clansman,1,10.1,-0.290146046,-0.293393397,1
bonds,man,bondsman,1,10.1,-0.290146046,-0.293393397,1
bond,man,bondman,1,9.44,-0.354737851,-0.37907264,1
gentle,man,gentleman,1,12,0.203478011,0.191027626,1
ferry,man,ferryman,1,9.49,-0.345177981,-0.359830492,1
land,man,landman,1,9.44,-0.354737851,-0.37907264,1
lock,man,lockman,1,6.53,-0.376285521,-0.401094781,1
rifle,man,rifleman,1,12,0.203478011,0.191027626,1
door,man,doorman,1,11.3,-0.228153453,-0.23773812,1
plow,man,plowman,1,7.31,-0.377385595,-0.400055247,1
yachts,man,yachtsman,1,10.1,-0.290146046,-0.293393397,1
prop,man,propman,1,8.67,-0.372729264,-0.398715922,1
work,man,workman,1,6.53,-0.376285521,-0.401094781,1
letter,man,letterman,1,11.3,-0.228153453,-0.23773812,1
sports,man,sportsman,1,10.1,-0.290146046,-0.293393397,1
lighter,man,lighterman,1,11.3,-0.228153453,-0.23773812,1
infantry,man,infantryman,1,9.49,-0.345177981,-0.359830492,1
herds,man,herdsman,1,10.1,-0.290146046,-0.293393397,1
timber,man,timberman,1,11.3,-0.228153453,-0.23773812,1
lift,man,liftman,1,9.83,-0.337224961,-0.362105604,1
dust,man,dustman,1,9.83,-0.337224961,-0.362105604,1
